,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_kurtosis_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_kurtosis_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_kurtosis_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_cumret_1d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_kurtosis_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_kurtosis_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,economic_PCE_Price_Index_cumret_1d,economic_PCE_Price_Index_skewness_5d,economic_PCE_Price_Index_kurtosis_5d,economic_PCE_Price_Index_cumret_5d,economic_PCE_Price_Index_skewness_10d,economic_PCE_Price_Index_kurtosis_10d,economic_PCE_Price_Index_cumret_10d,economic_PCE_Price_Index_skewness_20d,economic_PCE_Price_Index_kurtosis_20d,economic_PCE_Price_Index_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_jump_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_jump_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_jump_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_SP500_jump_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_jump_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_jump_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_jump_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,stocks_NASDAQ_jump_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,economic_PCE_Price_Index_realized_vol_5d,economic_PCE_Price_Index_exp_vol_5d,economic_PCE_Price_Index_jump_5d,economic_PCE_Price_Index_realized_vol_10d,economic_PCE_Price_Index_exp_vol_10d,economic_PCE_Price_Index_jump_10d,economic_PCE_Price_Index_realized_vol_20d,economic_PCE_Price_Index_exp_vol_20d,economic_PCE_Price_Index_jump_20d,economic_PCE_Price_Index_realized_vol_60d,economic_PCE_Price_Index_exp_vol_60d,economic_PCE_Price_Index_jump_60d,stocks_DJI_sign,stocks_RUSSELL2000_sign,stocks_SPY_ETF_sign,stocks_QQQ_ETF_sign,stocks_IWM_ETF_sign,stocks_VTI_ETF_sign,stocks_VIX_sign,stocks_DXY_sign,stocks_GOLD_sign,stocks_OIL_sign,crypto_Bitcoin_sign,crypto_Binance_Coin_sign,crypto_Ripple_sign,crypto_Cardano_sign,crypto_Solana_sign,crypto_Polkadot_sign,crypto_Avalanche_sign,crypto_Polygon_sign,crypto_Chainlink_sign,economic_Unemployment_Rate_sign,economic_Nonfarm_Payrolls_sign,economic_Labor_Force_Participation_sign,economic_Initial_Claims_sign,economic_CPI_All_Items_sign,economic_CPI_Core_sign,economic_PCE_Core_sign,economic_Gross_Domestic_Product_sign,economic_Real_GDP_sign,economic_Potential_GDP_sign,economic_Federal_Funds_Rate_sign,economic_Treasury_10Y_sign,economic_Treasury_2Y_sign,economic_Treasury_3M_sign,economic_Money_Supply_M1_sign,economic_Money_Supply_M2_sign,economic_Consumer_Sentiment_sign,economic_Industrial_Production_sign,economic_Capacity_Utilization_sign,volatility_VIX_Index_sign,volatility_VIX_ETN_sign,volatility_Ultra_VIX_Short_Term_sign,fixed_income_Treasury_10Y_Yield_sign,fixed_income_Treasury_5Y_Yield_sign,fixed_income_Treasury_30Y_Yield_sign,fixed_income_Treasury_Bond_ETF_sign,fixed_income_Treasury_7_10Y_ETF_sign,fixed_income_Treasury_1_3Y_ETF_sign,fixed_income_Investment_Grade_Bonds_sign,fixed_income_High_Yield_Bonds_sign,bull_market,bear_market,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change,economic_Federal_Funds_Rate_sign_yoy_change
2015-10-17,,0.1586477697506401,,-0.1415975646726001,,,,,,,,0.14412210444980267,0.13319921352863173,-0.14604183329711307,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.004497653401713597,-0.1472956054569866,,-0.03754027330917331,-0.08249699888579065,,,-0.047196522006765274,,,-0.027583014003360495,,0.005494772219181598,-0.14968873242666958,,-0.041342030715379785,-0.08400106918965189,,,-0.04957762081959094,,,-0.030381656052888784,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-18,,,,,,,,,,,,,,,0.18448775599104605,0.1581048337940021,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.1410124448130199,-0.1612063290217025,,-0.07717669460687249,-0.08536514594344657,,,-0.04776384308603532,,,-0.02725637164251704,,-0.17056948913488745,-0.16257537728950788,,-0.0026870267576584173,-0.08651132418304008,,,-0.04975992341658664,,,-0.0296903436378555,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-19,,,,,0.018322618011717973,0.013427280491824511,-0.04670973935295131,0.011724644399905726,0.028739579917721914,-0.012430998538146443,,0.0333738117696567,0.06416435054461767,,0.012291063424004545,0.018739375606956488,-0.015760585373899016,-0.010446033208687089,,0.13364749658673958,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.13903711415500486,-0.17353988728030956,,0.0006844933363976402,-0.08989047595894095,,0.002808068742482517,-0.049774012112455135,,,-0.028009831344910974,,-0.09952582636006346,-0.16918757958009756,,-0.0014219639629232672,-0.09287710185272136,,-0.034495906938852516,-0.0555351128867817,,,-0.034131546162881055,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-20,,-0.03377438446817882,,,0.034976798468899784,-0.000965055120998537,-0.15336707663017324,0.19629718907983196,,,,,,,-0.016405983547084002,-0.14928821844929152,,-0.0051351806227240004,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,-0.1335624571374746,,0.00738886210576184,-0.06990705530159635,,-0.10967255936796805,-0.03700722434663606,,,-0.019287027576820992,,,0.08547532423559834,,0.04460481379791603,0.017887237094490915,,-0.1187722052722523,0.00487110735883256,,,0.0012671648489355203,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-21,,,-0.015367059553062279,,-0.046166080046011415,-0.19341689735474976,,-0.04317828333580087,,-0.13935794911469412,,,,,-0.11123360992007614,,,-0.10733501438212589,,-0.18030022525773293,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.1339836925158604,0.13284128542067752,,0.06339497062974941,0.046687378248638334,,0.041269670277064074,0.025364277055027973,,,0.016751232636927238,,,0.09934669455832479,,0.08550018092935008,0.07541265269066355,,0.05634732039079959,0.04703685908590405,,,0.027304418272743103,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-22,,,0.018569273613701753,,,,,0.040042750851910114,0.05810009904819102,0.04718321888290178,,,,,,,,-0.03655676654596496,-0.18391166404801795,-0.02024462541918759,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,0.03159671982878676,,,,0.08349676982542609,,,,,,,,-0.011796386711272921,0.1400532509781962,,,0.05624434115477839,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-23,,,,,,,,,,,,,,,,,,0.0130607011427335,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.09003918021725221,-0.1164484346433472,,-0.016954628933610327,-0.017196075936208643,,0.02982628044855873,0.0022608340123617676,,,-0.0003824483115418831,,,0.19145809731411045,,0.1375311453552559,,,0.15903170179124193,0.18693579328260923,,,0.10870814862367983,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-24,,0.03289748520059854,0.014840658885879154,-0.013216989128802092,0.07397494565715657,-0.16943658367024428,0.13490393993609007,0.0,0.0,0.0,,,0.05069479891569961,-0.13102810403351783,-0.036636237305904595,-0.0887844451517047,0.05999894621651136,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.0030798519745065533,-0.1001775875497577,,-0.05233449890466857,-0.07101503454440183,,0.0,-0.04201621759291152,,,-0.0227540749704086,,0.018957360668666157,-0.09867366780351261,,-0.018445496814451956,-0.07153328673292458,,0.0,-0.04321361746670538,,,-0.024239133741541297,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0
2015-10-25,,-0.1227631101368557,-0.10989389404597738,0.07041411076070947,,,,0.13326600427699997,,,,,-0.18424463322974194,0.1968235338543467,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.020263861689154394,-0.13677089048776236,,-0.12798837075741953,-0.07653673193135224,,-0.1204084120039085,-0.043013031505666155,,,-0.022620816503879926,,-0.05637704259882048,-0.1360644670395309,,-0.09583203242218097,-0.0769186508282571,,-0.05126286464344876,-0.044034352884062544,,,-0.023958149594195177,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-10-26,,,0.11137210293977717,0.1816750831527565,,,,0.014227333543412213,,0.038719906446207375,,,0.14908273681117334,,0.079957842947465,0.1415341839191313,-0.08680501777508998,0.046659060111362116,,0.14620761375418567,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.10712651241836779,-0.10821642503356022,,0.014238686244435694,-0.05478722280688009,,-0.010507582478428423,-0.02917343706366282,,,-0.014170147240815223,,-0.1616064330247099,-0.16171109313177345,,0.004104203950940022,-0.08472642979546918,,-0.033502670601052165,-0.046874773726701124,,,-0.024915550008975385,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-10-27,,,,,0.012354973177358008,-0.03239949405254816,-0.137850890425115,,,,,,,,0.01231249001041479,-0.0023247423930400357,-0.030302647972840324,0.1968694659783543,,-0.16865207865882625,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,-0.1224479434277943,,0.019143421043298803,-0.05433159413259081,,-0.009970248326305442,-0.026043508985856834,,,-0.01145951479261298,,-0.06096692798847858,-0.14956574864767325,,0.0038494629599434838,-0.07571421474094919,,-0.01072667593920329,-0.040763693739316764,,,-0.020951059854593335,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,
2015-10-28,,0.013559160434792883,0.02206599661915498,0.12320398213019823,,,,-0.03853943370237656,,0.086684453614156,,-0.013679118454431705,-0.021021829171749662,,,,,-0.1628913873753045,,0.18189263575899828,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.06348554095782366,,,0.10030529387235476,0.12611652965002262,,0.03256589543775745,0.049539701619681464,,,0.015099573190004989,,,0.1266962819294304,,0.04630844893882946,0.027214047416647347,,0.041505144161964935,0.01275097959679461,,,0.0049226492066321015,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,
2015-10-29,,0.01792667232610401,0.028343801553593284,-0.06164222044214074,0.019717115234865634,-0.0019785630051314396,-0.025945836543426526,0.017405618672139633,0.026837000308873593,-0.03133282258920467,,-0.19147387339155464,,,0.17562030442749954,0.10204474699892874,-0.1921728211778848,0.07195873118192275,0.026429665986174466,-0.1441743738257566,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.005326971740438946,-0.1297816957175415,,0.004067859134477603,-0.07335660786037923,,0.002453783462065262,-0.040134329715942996,,,-0.019773973615717422,,0.12194842156392682,0.012840676666048934,,0.03582783957426794,-0.009451843150309225,,0.016921182421245184,-0.00921904777998328,,,-0.005354548007614035,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2015-10-30,,-0.073802259227716,-0.10266337454579744,,-0.04370071264258757,,-0.12569561071800928,-0.011273445186578912,,-0.13276073167906344,-0.03804549828988535,0.00865004705820449,-0.08781758727901645,,0.012510814460639397,-0.08954857483860945,0.02822215390162386,0.010251257427692062,-0.0852256847055114,-0.082295448741595,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.1080934633808428,-0.001061685217164987,,0.037430453035450784,0.007753181808891618,,0.02384199486903782,0.006244652290970487,,,0.004691143723365654,,0.0747685504423048,-0.09740862603373679,,-0.008110727772619897,-0.038613408616332556,,0.012850041544526514,-0.017824999466188984,,,-0.007833853439699445,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-10-31,,-0.09142131567803069,-0.12518086549332463,,0.09521823536712182,,,0.0,0.0,0.0,,0.03981268588716169,0.08331987602530755,-0.12999930863073672,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,-0.017520975326348553,-0.18349728860877423,,-0.061967087418006606,-0.09295600309934304,,0.0,-0.04730152494031037,,,-0.021980570884219786,,0.0014998004849482438,-0.1834344511598227,,-0.07647224034341182,-0.09199864891288279,,0.0,-0.04696080501615085,,,-0.022391493306338606,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-01,,-0.0828568240791906,-0.013893983661616982,,,,,0.023496494818370905,0.09417347474506865,-0.04047119836324464,,-0.04875074371824051,-0.07966825651941156,,,,,0.022550464534809356,0.047495843745661626,-0.03739819221356555,,,,,,,,,,,,,,,,,,,,,-0.03657769855473447,-0.183499332166427,,,-0.09342569486646757,,0.0013410648658942481,-0.04748578665446346,,,-0.021781371564027263,,-0.00589335022955173,-0.183457447731473,,-0.102537475740342,-0.09265311774428853,,0.001643144712568656,-0.047184524622248425,,,-0.022161168649699192,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-02,,0.001861983582245541,0.0016540556476496437,0.005137278894411734,0.01200506466525697,-0.008472607529279585,0.06416383400947034,-0.16201029620515783,,,,0.040914516634288134,0.07380420645639618,,,,,-0.1452288411010344,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002277111307348978,,,0.029942558260543706,,,0.010759108961693853,0.07638135987065797,,,0.02105503107564144,,0.090046053068362,,,,0.19576632996477739,,0.0015382179977450061,0.068413902636425,,,0.022464597474115555,,,,,,,,,,,,,,0.0,-0.1180829539943743,,0.0,-0.07743229110628136,,0.0,-0.04531727745928815,,,-0.022952390049255533,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2015-11-03,,,,,-0.11900537111735787,,0.19697883065720467,-0.01832340728491655,-0.09674970539085359,0.15247043724552944,,,,,-0.126834763209822,,0.18660099497018678,-0.05716438430414361,0.014681636120075003,0.0956392243184856,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010066227037486608,-0.1786075704889637,,-0.0014648840277116104,-0.09554962436262038,,-0.03119856059612003,-0.05031849782371922,,,-0.024093029597560434,,-0.08082728815609141,-0.17937960258274388,,-0.0028066746618107263,-0.09555349461691665,,-0.0143744720250214,-0.0502978325813781,,,-0.024075974652680188,,,,,,,,,,,,,,0.0,-0.14550680531401028,,0.0,-0.08126187179637046,,0.0,-0.04571714418565742,,,-0.02266704061042657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-04,,,0.19715364352839715,0.13081773672459995,-0.0015849338988389583,,,,,,,,,,0.009420756220182014,0.003550878933920032,-0.023142049609688797,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05400369003076899,0.03271676874716012,,0.03888175800447691,-0.0016839284445574476,,-0.0743763161723423,-0.006199527097253021,,,-0.003364041978688559,,-0.10177398113212688,-0.10602276787206788,,0.003384456073487918,-0.06914014854973904,,-0.07855572740657024,-0.039278246906838565,,,-0.01888022709212267,,,,,,,,,,,,,,0.0,-0.16017030075547667,,0.0,-0.0841889482443331,,0.0,-0.0460652680437188,,,-0.0223973956377298,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2015-11-05,,0.03366872871154625,-0.05639095043283171,-0.10320077662176952,-0.007812788480379806,0.046460357146356435,0.060149249867352594,0.119487692523359,,-0.14969292030120185,,-0.13213563136010587,,-0.16491828816175536,0.02400965015848322,-0.08916047995900278,-0.15794779433440276,0.05404066011254538,0.04003540261579652,-0.11523257914106866,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02193790680199692,-0.15952375586309986,,-0.007142768642284025,-0.07694352209446287,,0.0003659187233129302,-0.03854255817607122,,,-0.01671670407544379,,0.07992855090247875,-0.05962620448014477,,0.028422126650978985,-0.03686038119806978,,0.012243445792449181,-0.022560119440034554,,,-0.011070699384606364,,,,,,,,,,,,,,0.0,-0.16872403775499145,,0.0,-0.08645787017420536,,0.0,-0.04636947485082432,,,-0.02214234713452834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-06,,0.017602872811721237,0.0029721658164139075,-0.035319972869263916,-0.016838148037995437,0.15957097426478173,0.1602916963697396,0.00385637889243573,0.004724882215449089,-0.010751710728673869,,,,,-0.16843164699787894,,,-0.05349597889334834,-0.10567231642546648,0.07834484362355187,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0051741769746544986,-0.1798381299621944,,-0.02117981664354407,-0.08928300047517368,,0.0008733856987996891,-0.04471944894860924,,,-0.019359592159493122,,-0.02869957249568289,-0.1448402892159908,,-0.00744596771609618,-0.08736543169655642,,-0.0019384017788313113,-0.04802695007102975,,,-0.02276903899058602,,,,,,,,,,,,,,,-0.17396739506883452,,0.0,-0.08823586598936373,,0.0,-0.04663619660449625,,,-0.02190088481170549,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-07,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.18327287768523048,,,-0.09296522475195879,,0.0,-0.0468037587287673,,,-0.020180799510825742,,,-0.16162862747789264,,-0.1745176252568772,-0.08449362159102614,,0.0,-0.04402208141246222,,,-0.019813883708860835,,,,,,,,,,,,,,,-0.17727945655568378,,0.0,-0.08964108101757717,,0.0,-0.04687075879551672,,,-0.02167208589751335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-08,,,,,-0.01391249527220395,-0.011496670207784665,0.10648609134280473,0.003516406346298684,0.006140761016169005,-0.008456136013190507,,,,,0.09030018526266081,0.18696706370765082,,0.05779822846697891,0.12222410624113378,-0.07387558860414722,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.18334980436351034,,-0.001653306314332692,-0.09343124935917113,,0.0005548855651444917,-0.04701989634497716,,,-0.020058608597050664,,-0.15723320170381072,-0.16960432157675742,,-0.05384759578021947,-0.08669445934560993,,0.00186800681069621,-0.04455721769664023,,,-0.019715874755599327,,,,,,,,,,,,,,,-0.17941133168913825,,0.0,-0.09075917580692716,,0.0,-0.047077600857160395,,,-0.02145510613590329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-09,,,,,,,,,,,,,-0.1631596620571789,,,,,-0.15816066367830017,-0.1797399562681431,-0.10630679647869601,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19162999634728162,,,0.0802093884431756,0.14419536213637962,,,0.054430032459261035,,,,,0.1902376948928055,,,0.04110195133255279,0.10858601391716172,,,0.03841465899422669,,,,,,,,,,,,,,,-0.18080020824279375,,0.0,-0.0916535932913558,,0.0,-0.047260446969358494,,,-0.021249171827162017,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-10,,-0.03589815579909339,-0.04212736361742808,,-0.17695034350212957,-0.06628494118845862,,-0.016240028533478057,,,,0.0951630253558251,,-0.054332487572068544,0.13459900314229123,-0.05898814991479584,,0.1164394042878214,,0.1404290765813263,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.07642779082899454,-0.07335503458974502,,0.004181567238847661,-0.0730709569492618,,-0.03163341678730924,-0.04697558410061431,,,-0.02200027654039427,,-0.0038452329740210622,-0.18265626026538995,,0.013106842722756529,-0.08945787340346656,,-0.03635202227368639,-0.03995244974509182,,,-0.01508294566018853,,,,,,,,,,,,,,,-0.18171215379095695,,0.0,-0.0923721518946371,,0.0,-0.04742243959737413,,,-0.02105357278192599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-11-11,,,,,,-0.09903234499263103,,-0.03440735193852229,,,,,,,0.1425461001536663,-0.07405232087041058,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,-0.008212094628844535,-0.16863896120897814,,0.019291119136952917,-0.07647128268364822,,-0.15350372092802256,-0.03188787342846533,,,-0.010179071810900941,,-0.19700907117337363,-0.18183857134333858,,0.018407758146868902,-0.08313394878777047,,-0.0781558722617095,-0.035448041758236015,,,-0.012546891027049978,,,,,,,,,,,,,,,-0.1823140268485508,,,-0.0929514184678597,,0.0,-0.04756624477450033,,,-0.020867656075475693,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
